Kibble,/ˈkɪbəl/,"Ground meal shaped into pellets, especially for pet food.","""A bowl of kibble.""",,,,,,,,[sound:AUDIO-Kibble.mp3],
Chyron,/ˈkaɪrɑn/,An electronically generated caption superimposed on a television or movie screen.,"""One of the other notable things they do is that they flash a chyron on the bottom that reads ‘Source: Social Security Administration’.""<div><img src=""Cj9ZqcLXIAAbT9z.jpg""><br></div>",,,,,,,,[sound:AUDIO-Chyron.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/EdpU8Ksp1qSQLwcX6"">https://images.app.goo.gl/EdpU8Ksp1qSQLwcX6</a>"
Metastasize,/məˈtæstəˌsaɪz/,(of a cancer) spread to other sites in the body by metastasis.,"""Cancers that metastasize to the brain.""","Grow, increase, escalate, advance, develop, broaden, expand, widen, proliferate, mushroom.",,,,,,,[sound:AUDIO-Metastasize.mp3],
Moire,/mwɑː/,Silk fabric that has been subjected to heat and pressure rollers after weaving to give it a rippled appearance.,"""A backless dress fashioned out of moire in the new fashionable colour.""",,"(of silk) having a rippled, lustrous finish.","""Now they carried the 60 feet of pale rose-colored moiré silk to the pit and held them high above the mud.""","Multicoloured, many-hued, prismatic, rainbow-like, kaleidoscopic, iridescent, lustrous, shimmering, glittering, sparkling, scintillating, variegated, shot, moiré, opaline, milky, pearly, nacreous, pearlescent.",,,,[sound:AUDIO-Moire.mp3],
Gantry,/ˈɡæntri/,"A bridge-like overhead structure with a platform supporting equipment such as a crane, railroad signals, lights, or cameras.","""The massive stanchions that had supported the crane gantry rails in the past now support the new steel-framed structures.""<div><img src=""cf887c55d6aa5ac8d50be88a7c65421f.jpg""><br></div>",,,,,,,,[sound:AUDIO-Gantry.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/P3sAvKpwXLjhZugFA"">https://images.app.goo.gl/P3sAvKpwXLjhZugFA</a>"
Pagoda,/pəˈɡoʊdə/,"A Hindu or Buddhist temple or sacred building, typically a many-tiered tower, in India and East Asia.","""Buddhist temples incorporate pagodas, a design which came from India around the first century C.E. (the time when the religion made its way to China).""<div><img src=""Horyu-ji09s3200.jpg""><br></div>",,,,,,,,[sound:AUDIO-Pagoda.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/eJ2fqoU5K5Yjo4KD7"">https://images.app.goo.gl/eJ2fqoU5K5Yjo4KD7</a>"
Vivisect,/ˈvɪvəˌsɛkt/,Perform vivisection on (an animal) (used only by people who are opposed to the practice).,"""People are vivisecting animals and experimenting with germ warfare.""","Anatomize, cut up, cut open, lay open, dismember.",,,,,,,[sound:AUDIO-Vivisect.mp3],
Hara-kiri,/ˌhɛrəˈkɪri/,"Ritual suicide by disembowelment with a sword, formerly practiced in Japan by samurai as an honorable alternative to disgrace or execution.","""Alejandro Ferretis plays a middle-aged painter who has retired to a secluded and primitive village to commit suicide (this hara-kiri is perhaps a key to the enigmatic title).""","Self-destruction, taking one's own life, self-murder, self-slaughter, felo de se.",,,,,,,[sound:AUDIO-Hara-kiri.mp3],
Seppuku,/ˈsɛpuˌku/,"Another term for hara-kiri : ritual suicide by disembowelment with a sword, formerly practised in Japan by samurai as an honourable alternative to disgrace or execution.",,,,,,,,,[sound:AUDIO-Seppuku.mp3],
Motorcade,/ˈmoʊdərˌkeɪd/,"A procession of motor vehicles, typically carrying and escorting a prominent person.","""A group of kids escorts his motorcade to the picturesque town square, where a crowd of about 100 has gathered.""","Procession, march, cavalcade, motorcade, carcade, cortège, ceremony, spectacle, display, pageant, concours, file, train, column.",,,,,,,[sound:AUDIO-Motorcade.mp3],
Orrery,/ˈɔrəri/,"A mechanical model of the solar system, or of just the sun, earth, and moon, used to represent their relative positions and motions.","""The discs could be set to the current configuration of planets to act as a crude orrery.""<div><img src=""8be8474333fde0859d6e3739f27a073c.jpg""><br></div>",,,,,,,,[sound:AUDIO-Orrery.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/DnnWyWrj83p3vcHC7"">https://images.app.goo.gl/DnnWyWrj83p3vcHC7</a>"
Senescence,/səˈnɛsəns/,The condition or process of deterioration with age.,"""Although it is characterized as being a deterioration process, senescence is considered to be a highly evolved genetic process.""","Elderliness, old age, oldness, seniority, maturity, dotage, senility.",,,,,,,[sound:AUDIO-Senescence.mp3],
Transubstantiation,/ˌtræn(t)səbˌstæn(t)ʃiˈeɪʃ(ə)n/,"(especially in the Roman Catholic Church) the conversion of the substance of the Eucharistic elements into the body and blood of Christ at consecration, only the appearances of bread and wine still remaining.","""In the Roman Catholic church, as I understand it, transubstantiation means that the bread is literally the body of Christ, and the wine is literally the blood of Christ, as you ingest it.""",,,,,,,,[sound:AUDIO-Transubstantiation.mp3],
Heliosphere,/ˈhiliəˌsfɪr/,"The region of space, encompassing the solar system, in which the solar wind has a significant influence.","""Voyager 1 has left the termination shock to enter the heliosphere, a region still influenced by the solar wind.""",,,,,,,,[sound:AUDIO-Heliosphere.mp3],
Dais,/ˈdeɪəs/,"A low platform for a lectern, seats of honor, or a throne.","""The gazes of all in the room followed Lamar as she ascended the steps of the dais and stood in front of the throne, facing them.""<div><img src=""1200px-Dais_2_(PSF).png""><br></div>","Platform, stage, podium, rostrum, stand, grandstand, staging, apron, soapbox, stump.",,,,,,,[sound:AUDIO-Dais.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/cV4YfQQb8KCvkTN9A"">https://images.app.goo.gl/cV4YfQQb8KCvkTN9A</a>"
Pleiad,/ˈpliəd/,An outstanding group of seven people or things.,"""The celebrated pleiad of French poets.""",,,,,,,,[sound:AUDIO-Pleiad.mp3],
Craps,/kræps/,"A gambling game played with two dice, chiefly in North America. A throw of 7 or 11 is a winning throw, 2, 3, or 12 is a losing throw; any other throw must be repeated.","""At five, her father taught her how to throw craps, the gambling dice game.""",,,,,,,,[sound:AUDIO-Craps.mp3],
Mesa,/ˈmeɪsə/,"An isolated flat-topped hill with steep sides, found in landscapes with horizontal strata.","""At its southern end, the terrain drops down to the Santa Rosa Plateau, a 2,000-foot-high tableland with canyons, mesas, and low hills.""<div><img src=""220px-Over_Monument_Valley,_Navajo_Nation.jpg""><br></div>","High ground, rising ground, prominence, eminence, elevation, rise, hillock, mound, mount, knoll, hummock, tor, tump, fell, pike, mesa.",,,,,,,[sound:AUDIO-Mesa.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/P7U43R3LGLSrw8Yd7"">https://images.app.goo.gl/P7U43R3LGLSrw8Yd7</a>"
Flivver,/ˈflɪvər/,"A cheap car or aircraft, especially one in bad condition.",,,,,,,,,[sound:AUDIO-Flivver.mp3],
Chamberlain,/ˈtʃeɪmbərlən/,An officer who manages the household of a monarch or noble.,"""In fact, a former chamberlain to the Crown Prince described the remarks as the equivalent to a declaration of war.""",,,,,,,,[sound:AUDIO-Chamberlain.mp3],
Dibble,/ˈdɪb(ə)l/,A pointed hand tool for making holes in the ground for seeds or young plants.,"""For small bulbs, make holes with a dibble and plant bulbs 3 to 5 inches apart.""<div><img src=""esschert-design-dibble-888567-en.jpg""><br></div>",,Make (a hole) in soil with a dibble.,,,,,,[sound:AUDIO-Dibble.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/1ef5CxLXc4VRn3cj6"">https://images.app.goo.gl/1ef5CxLXc4VRn3cj6</a>"
Docent,/ˈdoʊsənt/,(in certain universities and colleges) a member of the teaching staff immediately below professorial rank.,"""After leaving Italy in 1922, Cech wrote his habilitation thesis, becoming a docent at the Charles University of Prague.""",,"A person who acts as a guide, typically on a voluntary basis, in a museum, art gallery, or zoo.","""Museum docents, who will be musicians, will guide school groups through the museum, bringing history alive through performances, storytelling and interactive exhibits.""",,,,,[sound:AUDIO-Docent.mp3],
Edification,/ˌɛdəfəˈkeɪʃ(ə)n/,The instruction or improvement of a person morally or intellectually.,"""The idea that art's main purpose is to supply moral uplift and edification.""","Education, instruction, tuition, teaching, schooling, pedagogy, andragogy, tutoring, coaching, training, tutelage, guidance.",,,,,,,[sound:AUDIO-Edification.mp3],
Lineament,/ˈlɪnɪəm(ə)nt/,"A distinctive feature or characteristic, especially of the face.","""I recognized those haggard lineaments.""","Distinctive features, features, distinguishing characteristics, hallmarks, properties, traits.","A linear feature on the earth's surface, such as a fault.","""Gravity and magnetic data also portray the NE-SW-trending lineament outlined by the Mesozoic faults, suggesting a link between the Hardangerfjord Shear Zone and the Highland Boundary Fault.""","Silhouette, profile, figure, shape, contour, form, line, lineaments, delineation.",,,,[sound:AUDIO-Lineament.mp3],
Trousseau,/ˌtruˈsoʊ/,"The clothes, household linen, and other belongings collected by a bride for her marriage.","""The trousseau of a young bride would contain twenty or thirty of these dresses, seven of which are worn, one on top of the other, on the ‘night of henna’ immediately prior to the marriage ceremony.""",Collection of clothes.,,,,,,,[sound:AUDIO-Trousseau.mp3],
Druther,/ˈdrəðər/,A person's preference in a matter.,,"Favourite, first choice, top of the list, choice, selection, pick.",Rather; by preference.,,,,,,[sound:AUDIO-Druther.mp3],
Habiliment,/həˈbɪlɪm(ə)nt/,Clothing.,"""The flames suddenly shot up into the air, twice as high as a man could stand and when they dropped again, a figure had formed from the flames, a figure of a woman attired in simple habiliments.""","Outfit, clothes, costume, ensemble, suit, clothing, dress, attire, garments, garb, turnout, rig, uniform, livery, array, regalia, robes, finery.",,,,,,,[sound:AUDIO-Habiliment.mp3],
Passé,/pæˈseɪ/,No longer fashionable; out of date.,"""Miniskirts are passé—the best skirts are knee-length.""","Out of date, outdated, out, dated, unfashionable, out of fashion, old-fashioned, outmoded, out of style, behind the times, outworn, archaic, obsolescent, obsolete, ancient, antiquated, superannuated, defunct, dead, old-fogeyish, old-fangled, quaint, anachronistic, olde worlde, medieval.",,,,,,,[sound:AUDIO-Passé.mp3],
Petticoat,/ˈpɛdiˌkoʊt/,"A woman's light, loose undergarment hanging from the shoulders or the waist, worn under a skirt or dress.","""At the bottom of the trunk she found a set of white undergarments including lacy petticoats and a full corseted bodice.""","Slip, underskirt, half-slip, underslip, undergarment.",,,,,,,[sound:AUDIO-Petticoat.mp3],
Rotogravure,/ˌroʊdəɡrəˈvjʊr/,"A printing system using a rotary press with intaglio cylinders, typically running at high speed and used for long print runs of magazines and stamps.","""We would love to find a sheet suitable for rotogravure that is not exorbitantly priced.""",,,,,,,,[sound:AUDIO-Rotogravure.mp3],
Impedimenta,/ɪmˌpɛdəˈmɛn(t)ə/,"Equipment for an activity or expedition, especially when considered as bulky or an encumbrance.","""She collected her briefcase and other impedimenta.""","Paraphernalia, trappings, equipment, accoutrements, appurtenances, accessories, bits and pieces, bits and bobs, odds and ends, things, tackle, effects, possessions, belongings, goods, movables.",,,,,,,[sound:AUDIO-Impedimenta.mp3],
Papoose,/pæˈpus/,A type of bag used to carry a child on one's back.,"""Public transport is inaccessible and while the people carrier may be a necessity for long journeys, local trips through narrow shop doorways require a balance of double buggies and a papoose or backpack.""<div><img src=""navaho-woman-carrying-a-papoose-on-her-back-william-j-carpenter.jpg""><br></div>",,A young North American Indian child.,,,,,,[sound:AUDIO-Papoose.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/Wk9X1pXyWRXLZfEo7"">https://images.app.goo.gl/Wk9X1pXyWRXLZfEo7</a>"
Amanuensis,/əˌmænjəˈwɛnsəs/,"A literary or artistic assistant, in particular one who takes dictation or copies manuscripts.","""Thomas went to his grave regarding Eleanour as nothing more than a dear friend, useful as an unpaid secretary, the willing amanuensis who typed his manuscripts for him.""","Assistant, personal assistant, PA, administrator, clerk, clerical assistant, amanuensis, girl Friday, man Friday.",,,,,,,[sound:AUDIO-Amanuensis.mp3],
Linotype,/ˈlaɪnoʊtaɪp/,"A composing machine producing lines of words as single strips of metal, used chiefly for newspapers. It is now rarely used.","""I'd thought that ‘slug’ applied to any piece of mechanically cast type, whether a Linotype's lines or a Monotype's sorts.""",,,,,,,,[sound:AUDIO-Linotype.mp3],
Mennonite,/ˈmɛnənʌɪt/,"A member of a Protestant sect originating in Friesland in the 16th century and now mainly located in the US and Canada, emphasizing adult baptism and rejecting Church organization, military service, and public office.","""Other Protestants were respondents who could not be coded as evangelical or mainline Protestants, such as Mennonites and Christian churches.""","Nonconformist, Protestant, freethinker, recusant.",,,,,,,[sound:AUDIO-Mennonite.mp3],
Akimbo,/əˈkɪmboʊ/,With hands on the hips and elbows turned outward.,"""She stood with arms akimbo, frowning at the small boy.""<div><img src=""09_armsakimbo.jpg""><br></div>",,,,,,,,[sound:AUDIO-Akimbo.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/gfacKJHGTXXzVAC3A"">https://images.app.goo.gl/gfacKJHGTXXzVAC3A</a>"
Schlock,/ʃlɑk/,Cheap or inferior goods or material; trash.,,,,,,,,,[sound:AUDIO-Schlock.mp3],
Morphodite,/ˈmɔːfədʌɪt/,"(US) Originally: a hermaphrodite; a person having both male and female sex characteristics.&nbsp;<div>In later use also: a homosexual man or woman, especially one overtly manifesting features or attributes regarded as characteristic of the opposite sex; a transvestite.</div>","""In To&nbsp;Kill A Mockingbird&nbsp;Miss Maudie describes Jem and Scout's snowman as a&nbsp;morphodite because it resembles both a man (Mr Avery) and a woman (Miss Maudie)""<br>",,"(US, British) A wagon able to be converted into a cart.",,,,,,[sound:AUDIO-Morphodite.mp3],"All from :&nbsp;<a href=""https://www.lexico.com/definition/morphodite"">https://www.lexico.com/definition/morphodite</a><div>Except ex 1 :&nbsp;<a href=""https://tkamchapter8.weebly.com/morphodite.html#:~:text=InTo",20Kill,20A,20Mockingbird,"20Miss,'ll",20kill,20you!,"22."">https://tkamchapter8.weebly.com/morphodite.html#:~:text=InTo",20Kill,20A,20Mockingbird,"20Miss,'ll",20kill,20you!,22.</a></div>
Charlotte,/ˈʃɑrlət/,"A dessert made of stewed fruit or mousse with a casing or covering of bread, sponge cake, ladyfingers, or breadcrumbs.","""I pretty much wanted everything on the catalog - I mean who could resist getting mini-molds for charlottes and brioches, and a really efficient zester, and beautiful knives, and new skillets, and a special zigzag knife to cut melons?""",,,,,,,,[sound:AUDIO-Charlotte.mp3],
Largo,/ˈlɑrɡoʊ/,(especially as a direction) with a slow tempo and dignified style.,,"Unhurriedly, without hurrying, at a leisurely pace, at a slow pace, leisurely, steadily, taking one's time, in one's own good time.",Played with a slow tempo and dignified style.,,,"A passage, movement, or composition marked to be performed with a slow tempo and dignified style.","""The second movement, largo, is begun by the piano in a delicate shift away from the minor theme: the transition was handled adeptly by Goode, who set a perfect tempo for the burst of strings which enters upon his last bar.""",,[sound:AUDIO-Largo.mp3],
Menarche,/məˈnɑrki/,The first occurrence of menstruation.,"""Age at menarche varies considerably between populations.""",,,,,,,,[sound:AUDIO-Menarche.mp3],
Marquis,/ˈmɑrkwəs/,(in some European countries) a nobleman ranking above a count and below a duke.,"""The Venetian republic forbade its citizen nobles (those who sat in the Consiglio Maggiore) from assuming titles such as prince, duke, marquis, or count.""",,,,,,,,[sound:AUDIO-Marquis.mp3],
Secretariat,/ˌsɛkrəˈtɛriət/,"A permanent administrative office or department, especially a governmental one.","""The European Secretariat in Luxembourg.""",,,,,,,,[sound:AUDIO-Secretariat.mp3],
Oeuvre,/ˈəvrə/,"The works of a painter, composer, or author regarded collectively.","""The complete oeuvre of Mozart.""","Compositions, works, oeuvre, opus, books, volumes, publications, titles, tomes.",,,,,,,[sound:AUDIO-Oeuvre.mp3],
Prefecture,/ˈpriˌfɛk(t)ʃər/,A district under the government of a prefect.,"""These might look ordinary trees, but they are in fact a very special present from the governor of the Nara prefecture in Japan.""",,,,,,,,[sound:AUDIO-Prefecture.mp3],
Chevalier,/ˌʃɛvəˈlɪə/,A knight.,"""The poor chevalier de La Barre subsequently joined Calas in the ranks of the Enlightenment's martyrs.""","Chevalier, cavalier, cavalryman, horseman, equestrian.",,,,,,,[sound:AUDIO-Chevalier.mp3],
Bowsprit,/ˈbaʊˌsprɪt/,"A spar extending forward from a ship's bow, to which the forestays are fastened.","""Adrianna was standing on the forecastle deck near the bowsprit of the ship, staring out at the crashing waves and crystal clear water.""","Prow, front, forepart, stem, rostrum, ram, nose, head, bowsprit, cutwater.",,,,,,,[sound:AUDIO-Bowsprit.mp3],
Jib,/dʒɪb/,A triangular staysail set forward of the forwardmost mast.,"""I have seen others opt for a cutter-type arrangement leaving the small jib and adding a genoa.""",,The projecting arm of a crane.,"""The jib or projecting arm of a crane probably derives from gibbet, and gibe and gybe are often written jibe.""",,,,,[sound:AUDIO-Jib.mp3],
Brail,/breɪl/,Small ropes that are led from the leech of a fore-and-aft sail to pulleys on the mast for temporarily furling it.,"""As with the brails and sheets, there is no need to trim the scolaringe.""",,Furl (a sail) by hauling on brail ropes.,"""Large sprit rigs leave the sprit standing, and the sail is furled by brailing it up to the mast and headrope.""",,,,,[sound:AUDIO-Brail.mp3],
Vernissage,/ˌvərnəˈsɑʒ/,A private viewing of paintings before public exhibition.,"""This area can be reserved for vernissages or other private events.""","Opening ceremony, official opening, launch, initiation, inauguration, institution, foundation, establishment, setting up, formation, constitution, opening night, premiere, first night, first showing.",,,,,,,[sound:AUDIO-Vernissage.mp3],
Bonapartist,/ˈboʊnəˌpɑrdəst/,Consistent with or supportive of the political movement in France that aimed to restore the French empire under the house of Bonaparte.,"""A Bonapartist regime.""",,A supporter of the political movement in France that aimed to restore the French empire under the house of Bonaparte.,"""An ardent Bonapartist.""",,,,,[sound:AUDIO-Bonapartist.mp3],
Magistrate,/ˈmadʒɪstrət/,"A civil officer who administers the law, especially one who conducts a court that deals with minor offences and holds preliminary hearings for more serious ones.","""It is clear that the magistrates heard a great deal of factual evidence and had regard to that.""","Judge, magistrate, Her Honour, His Honour, Your Honour.",,,,,,,[sound:AUDIO-Magistrate.mp3],
Adjure,/əˈdʒʊr/,Urge or request (someone) solemnly or earnestly to do something.,"""I adjure you to tell me the truth.""","Urge, encourage, try to persuade, adjure, admonish, press, prompt, prod, goad, egg on, spur, push, pressure, put pressure on, use pressure on, pressurize, lean on.",,,,,,,[sound:AUDIO-Adjure.mp3],
Abbé,/ˈabeɪ/,(in France) an abbot or other cleric.,"""The abbé was his confessor.""",,,,,,,,[sound:AUDIO-Abbé.mp3],
Carking,/ˈkɑrkɪŋ/,Causing distress or worry.,"""Her carking doubts.""",,,,,,,,[sound:AUDIO-Carking.mp3],
Hemistich,/ˈhɛməˌstɪk/,(chiefly in Old English verse) a half of a line of verse.,"""The column is divided into hemistichs justified at the outer edges.""",,,,,,,,[sound:AUDIO-Hemistich.mp3],
Hie,/haɪ/,Go quickly.,"""I hied down to New Orleans.""","Be quick, hurry up, move quickly, go fast, hasten, make haste, speed, speed up, lose no time, press on, push on, run, dash, rush, hurtle, dart, race, fly, flash, shoot, streak, bolt, bound, blast, charge, chase, career, scurry, scramble, scamper, scuttle, sprint, gallop, go hell for leather, go like lightning.",,,,,,,[sound:AUDIO-Hie.mp3],
Usurper,/juˈsərpər/,A person who takes a position of power or importance illegally or by force.,"""A usurper of the throne.""",,,,,,,,[sound:AUDIO-Usurper.mp3],
Ashlar,/ˈaʃlə/,"Masonry made of large square-cut stones, used as a facing on walls of brick or stone rubble.","""Seven windows are set in ashlar along the upper floor.""",,,,,,,,[sound:AUDIO-Ashlar.mp3],
Freestone,/ˈfristoʊn/,"Rock that can be cut easily in any direction, in particular a fine-grained sandstone or limestone of uniform texture.","""The town hall built in the local freestone.""",,A stone fruit in which the pit is easily separated from the flesh when the fruit is ripe.,"""Freestone peaches.""",,,,,[sound:AUDIO-Freestone.mp3],
Selfsame,/ˈsɛlfseɪm/,Exactly the same.,"""He was standing in the selfsame spot you're filling now.""","Identical, matching, similar, equal.",,,,,,,[sound:AUDIO-Selfsame.mp3],
Cataleptic,/ˌkædlˈɛptɪk/,Affected by or characteristic of catalepsy.,,,A person who has catalepsy.,,,,,,[sound:AUDIO-Cataleptic.mp3],
Breviary,/ˈbriviˌɛri/,"A book containing the service for each day, to be recited by those in orders in the Roman Catholic Church.","""The Sarum breviary was reissued and ordered to be used throughout the province of Canterbury.""",,,,,,,,[sound:AUDIO-Breviary.mp3],
Bier,/ˈbɪr/,A movable frame on which a coffin or a corpse is placed before burial or cremation or on which it is carried to the grave.,"""The body is carried to the grave in an open bier, followed by the funeral party, which is all male.""",,,,,,,,[sound:AUDIO-Bier.mp3],
Dissimulation,/dəˌsɪmjəˈleɪʃ(ə)n/,"Concealment of one's thoughts, feelings, or character; pretense.","""An attempt at dissimulation.""","Pretence, dissembling, misrepresentation, deceit, dishonesty, duplicity, lying, guile, subterfuge, feigning, falsification, shamming, faking, bluff, bluffing, counterfeiting, posturing, hypocrisy, double-dealing.",,,,,,,[sound:AUDIO-Dissimulation.mp3],
Coaster,/ˈkoʊstər/,A small tray or mat placed under a bottle or glass to protect the table underneath.,"""Sophie would make you put your glass on a coaster.""","Table mat, place mat.",A ship used to carry cargo along the coast.,"""Since the ship was a coaster and never far from the shore it was more practical to stop - either at a port or somewhere along the coast - than carry provisions needed for several weeks journey.""",,A person who inhabits a specified coast.,"""A West coaster.""",,[sound:AUDIO-Coaster.mp3],
Piastre,/pɪˈastə/,"A monetary unit of several Middle Eastern countries, equal to one hundredth of a pound.","""The judge immediately ruled against him and ordered him to pay one hundred piasters to his wife.""",,,,,,,,[sound:AUDIO-Piastre.mp3],
Stucco,/ˈstəkoʊ/,Fine plaster used for coating wall surfaces or molding into architectural decorations.,"""A shabby house covered in crumbling stucco.""","Plasterwork, stucco.",Coat or decorate with stucco.,"""They've wisely refused to stucco these antique walls.""<div><img src=""db23cf6e6aea562862fa6a414bc4d87e.jpg""><br></div>",,,,,[sound:AUDIO-Stucco.mp3],"<a href=""https://images.app.goo.gl/c7Ro8EZhYYfZHEBy6"">https://images.app.goo.gl/c7Ro8EZhYYfZHEBy6</a>"
Cochineal,/ˈkɑtʃəˌniəl/,A scarlet dye used chiefly for coloring food.,"""The same options were available for dyeing the wool or cotton, which could be achieved at home using dyes such as cochineal and indigo.""","Scarlet, vermilion, ruby, ruby red, ruby-coloured, cherry, cherry red, cerise, cardinal, carmine, wine, wine red, wine-coloured, claret, claret red, claret-coloured, blood red.","The scale insect that is used for cochineal, native to Mexico and formerly widely cultivated on cacti.","""The brightly-coloured snack contains a red dye processed from the dried body of the female cochineal insect, collected in central America.""",,,,,[sound:AUDIO-Cochineal.mp3],
Indigo,/ˈɪndəˌɡoʊ/,"A tropical plant of the pea family, which was formerly widely cultivated as a source of dark blue dye.","""The planting of indigoes was only by a handful of Hakka farmers in mountain towns, because poor transportation prevented them from acquiring imported dyes.""",,The dark blue dye obtained from the indigo plant.,"""Tuareg and Fulani women wear dark clothes dyed with indigo.""<div><img src=""1200px-Indigo-guizhou.jpg""><br></div>",,,,,[sound:AUDIO-Indigo.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/K4phuAGDEFfNXxnC6"">https://images.app.goo.gl/K4phuAGDEFfNXxnC6</a>"
Commissariat,/ˌkɑməˈsɛriət/,A department for the supply of food and equipment.,"""A streamlined system should be created in cooperation with the military commissariats and educational agencies, enabling young men liable to conscription to learn the basics of military service and up their athletic skills.""","Nourishment, sustenance, nutriment, subsistence, fare, bread, daily bread.",A government department of the Soviet Union before 1946.,"""Then, in the mid-1930s, the People's Commissariat for the Defense Industry was established which was subsequently, under the January 11, 1939 decree of the USSR Supreme Soviet Presidium, divided up into five separate commissariats.""",,,,,[sound:AUDIO-Commissariat.mp3],
Nankeen,/nænˈkin/,A yellowish cotton cloth.,"""A waistcoat and knee breeches of nankeen.""<div><img src=""979f3ca158760e0c3de36015aa5f633c.jpg""><br></div>",,,,,,,,[sound:AUDIO-Nankeen.mp3],"<a href=""https://images.app.goo.gl/KjVQnRW32kSSwear9"">https://images.app.goo.gl/KjVQnRW32kSSwear9</a>"
Shallop,/ˈʃæləp/,A light sailboat used mainly for coastal fishing or as a tender.,"""Mikmaq continued to build their own canoes and shallops with sails, but could not afford steam- or gasoline-powered boats until small, inexpensive outboard motors became available in the 1950s (Wallis and Wallis 1955: 278).""<div><img src=""exhibitions_floatingfleet_shallop_header.jpg""><br></div>",,,,,,,,[sound:AUDIO-Shallop.mp3],"<a href=""https://images.app.goo.gl/U8GY9woRWXqUG3Wh7"">https://images.app.goo.gl/U8GY9woRWXqUG3Wh7</a>"
Proprietor,/p(r)əˈpraɪədər/,"The owner of a business, or a holder of property.","""Chinese restaurant proprietors.""","Owner, possessor, holder, keeper, freeholder, landowner, squire, landlord, landlady, master, mistress, proprietress.",,,,,,,[sound:AUDIO-Proprietor.mp3],
Sequin,/ˈsiːkwɪn/,A small shiny disc sewn on to clothing for decoration.,"""Satin dresses trimmed with pearls and sequins.""",,A Venetian gold coin.,"<img src=""paste-b769544f5c079988f2d7356f4e933a960c46c090.jpg"">",,,,,[sound:AUDIO-Sequin.mp3],"<a href=""https://images.app.goo.gl/eer9ibNs5mzNGkeg7"">https://images.app.goo.gl/eer9ibNs5mzNGkeg7</a>"
Pontifical,/pɑnˈtɪfɪk(ə)l/,(in the Roman Catholic Church) relating to the Pope.,"""A pontifical commission.""",,Characterized by a pompous and superior air of infallibility.,"""Such explanations were greeted with pontifical disdain.""","Pompous, cocksure, self-important, arrogant, superior.",(in the Roman Catholic Church) an office book of the Western Church containing rites to be performed by the Pope or bishops.,"""In the recent revision of this part of the Pontifical a deliberate choice was made in this respect.""",,[sound:AUDIO-Pontifical.mp3],
Livery,/ˈlɪv(ə)ri/,Special uniform worn by a servant or official.,"""Yeomen of the guard wearing a royal red and gold livery.""","Uniform, regalia, costume, dress, attire, habit, garb, clothes, clothing, outfit, suit, garments, ensemble, robes, finery.",Short for livery stable.,"""Pet care Pet Owners, vets, kennels, stables, breeders, grooms, catteries, pet shops, liveries, and animal welfare all use our health supplements.""",,(in the UK) the members of a livery company collectively.,,,[sound:AUDIO-Livery.mp3],
Parquet,/pɑrˈkeɪ/,Flooring composed of wooden blocks arranged in a geometric pattern.,"""Do not lay parquet over old vinyl flooring.""",,The ground floor of a theater or auditorium.,"""However, the traditional faculty-staff seating - four sections in the parquet - remains, and most faculty will be seated there.""",,(in France and French-speaking countries) the branch of the administration of the law that deals with the prosecution of crime.,,,[sound:AUDIO-Parquet.mp3],
Nosegay,/ˈnəʊzɡeɪ/,"A small bunch of flowers, typically one that is sweet-scented.","""A nosegay worn at the waist or bodice.""","Bouquet, bunch, bunch of flowers, spray, nosegay, corsage.",,,,,,,[sound:AUDIO-Nosegay.mp3],
Carabineer,/ˌkarəbɪˈnɪə/,A cavalry soldier whose principal weapon was a carbine.,"""Light infantry also had flank companies, though their grenadiers were known as carabiniers.""",,,,,,,,[sound:AUDIO-Carabineer.mp3],
Importuned,/ˌɪmpɔːˈtjuːn/,Harass (someone) persistently for or to do something.,"""Reporters importuned him with pointed questions.""","Beg, beseech, entreat.","Approach (someone) to request or offer sexual services, especially as a prostitute.","""The girl is charged with loitering in a public place with intent to solicit or importune another person.""",,,,,[sound:AUDIO-Importuned.mp3],
Cabriolet,/ˌkæbriəˈleɪ/,A car with a roof that folds down.,"""Taking only a minimum of effort to change guises, it can be transformed from a three-door hatchback to a small sedan with an open roof, a cabriolet, a sporty spider or even a pickup.""",,"A light two-wheeled carriage with a hood, drawn by one horse.","""Different kinds of carriages, coaches, cabriolets, caroches, and carryalls were parked in rows, some of them currently being worked on by a dozen or so employees.""",,,,,[sound:AUDIO-Cabriolet.mp3],
